Linux 4.15.0-211-generic (133414165dce) 	06/24/23 	_x86_64_	(96 CPU)

00:32:06        CPU     %user     %nice   %system   %iowait    %steal     %idle
01:00:57        all     47.59      0.02      5.00      0.00      0.00     47.39
01:00:58        all     12.85      0.01      1.45      0.00      0.00     85.69
01:00:59        all      0.15      0.01      1.03      0.00      0.00     98.81
01:01:00        all      0.23      0.05      0.97      0.00      0.00     98.75
01:01:01        all      0.24      0.02      0.95      0.00      0.00     98.79
01:01:02        all      0.18      0.03      1.00      0.00      0.00     98.79
01:01:03        all      0.49      0.02      1.71      0.00      0.00     97.77
01:01:04        all      0.24      0.02      0.99      0.00      0.00     98.75
01:01:05        all      0.20      0.01      0.95      0.00      0.00     98.84
01:01:06        all      0.17      0.01      1.03      0.00      0.00     98.79
01:01:07        all      0.21      0.00      0.94      0.00      0.00     98.85
01:01:08        all      0.21      0.02      0.95      0.00      0.00     98.82
01:01:09        all      0.25      0.02      0.94      0.00      0.00     98.79
01:01:10        all      0.18      0.01      1.02      0.00      0.00     98.79
01:01:11        all      0.20      0.02      1.00      0.00      0.00     98.78
01:01:12        all     12.09      0.01      4.32      0.00      0.00     83.58
01:01:13        all     52.69      0.00      2.67      0.00      0.00     44.64
