Linux 5.19.0-45-generic (fedtest5-virt) 	24/06/23 	_x86_64_	(3 CPU)

06:34:39 AM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:39:46 AM IST     all     94.97      0.00      1.01      0.00      0.00      4.03
06:39:47 AM IST     all     96.26      0.00      0.68      0.00      0.00      3.06
06:39:48 AM IST     all     95.32      0.00      2.01      0.00      0.00      2.68
06:39:49 AM IST     all     31.23      0.00      1.00      0.00      0.00     67.77
06:39:50 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
06:39:51 AM IST     all      0.67      0.00      0.00      0.00      0.00     99.33
06:39:52 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
06:39:53 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:39:54 AM IST     all      0.33      0.00      0.00      0.33      0.00     99.33
06:39:55 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:39:56 AM IST     all      0.00      0.00      0.00      0.34      0.00     99.66
06:39:57 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:39:58 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:39:59 AM IST     all      0.34      0.00      1.71      0.00      0.00     97.95
06:40:00 AM IST     all     41.67      0.00     20.33      0.00      0.00     38.00
06:40:01 AM IST     all     95.00      0.00      2.33      0.00      0.00      2.67
06:40:02 AM IST     all     90.97      0.00      6.35      0.00      0.00      2.68
06:40:03 AM IST     all     95.70      0.00      0.99      0.00      0.00      3.31
06:40:04 AM IST     all     97.30      0.00      0.68      0.00      0.00      2.03
06:40:05 AM IST     all      1.35      0.00      1.35      0.00      0.00     97.30
06:40:06 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:40:07 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:40:08 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:40:09 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:40:10 AM IST     all      0.67      0.00      0.33      0.00      0.00     99.00
06:40:11 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:40:12 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:40:13 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:40:14 AM IST     all      0.34      0.00      0.34      0.00      0.00     99.33
