Linux 5.19.0-45-generic (rachit-virtual-machine) 	29/06/23 	_x86_64_	(4 CPU)

11:17:21 PM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:22:29 PM IST     all      0.00      0.00      0.25      0.00      0.00     99.75
11:22:30 PM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
11:22:31 PM IST     all      0.00      0.00      0.25      0.00      0.00     99.75
11:22:32 PM IST     all      0.25      0.00      0.00      0.00      0.00     99.75
11:22:33 PM IST     all      0.77      0.00      1.54      0.00      0.00     97.69
11:22:34 PM IST     all     58.99      0.00     24.05      0.00      0.00     16.96
11:22:35 PM IST     all     76.96      0.00      1.01      0.00      0.00     22.03
11:22:36 PM IST     all     76.14      0.00      2.03      0.00      0.00     21.83
11:22:37 PM IST     all     77.86      0.00      1.02      0.00      0.00     21.12
11:22:38 PM IST     all     75.88      0.00      2.51      0.00      0.00     21.61
11:22:39 PM IST     all      0.00      0.25      0.25      0.00      0.00     99.49
11:22:40 PM IST     all      0.25      0.00      0.00      0.00      0.00     99.75
11:22:41 PM IST     all      0.00      0.00      0.25      0.00      0.00     99.75
11:22:42 PM IST     all      0.75      2.01      1.00      1.50      0.00     94.74
11:22:43 PM IST     all      0.25      0.00      0.00      0.00      0.00     99.75
11:22:44 PM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
11:22:45 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:22:46 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:22:47 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:22:48 PM IST     all      0.00      0.00      0.25      0.00      0.00     99.75
11:22:49 PM IST     all      0.25      0.00      0.25      0.00      0.00     99.50
11:22:50 PM IST     all     24.42      0.00     22.86      0.00      0.00     52.73
11:22:51 PM IST     all     74.05      0.00      5.85      0.00      0.00     20.10
11:22:52 PM IST     all     77.61      0.00      1.27      0.00      0.00     21.12
11:22:53 PM IST     all     77.72      0.00      2.03      0.00      0.00     20.25
11:22:54 PM IST     all     81.06      0.00      1.01      0.00      0.00     17.93
11:22:55 PM IST     all     32.16      0.00      1.26      0.00      0.00     66.58
11:22:56 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:22:57 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:22:58 PM IST     all      0.50      1.25      1.50      2.25      0.00     94.50
11:22:59 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:23:00 PM IST     all      0.00      0.00      0.25      0.00      0.00     99.75
11:23:01 PM IST     all      0.00      0.00      0.25      0.00      0.00     99.75
11:23:02 PM IST     all      0.75      0.00      0.00      0.00      0.00     99.25
11:23:03 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:23:04 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:23:05 PM IST     all      0.76      0.00      0.00      0.00      0.00     99.24
11:23:06 PM IST     all     33.25      0.00     23.90      0.00      0.00     42.86
