Linux 4.15.0-211-generic (133414165dce) 	06/29/23 	_x86_64_	(96 CPU)

22:43:57        CPU     %user     %nice   %system   %iowait    %steal     %idle
22:51:13        all     12.67      0.00      1.85      0.01      0.00     85.47
22:51:14        all      7.51      0.01      0.95      0.00      0.00     91.53
22:51:15        all      6.67      0.01      1.09      0.00      0.00     92.23
22:51:16        all      0.21      0.02      0.93      0.00      0.00     98.84
22:51:17        all      0.18      0.02      0.95      0.00      0.00     98.85
22:51:18        all      0.25      0.02      0.86      0.00      0.00     98.87
22:51:19        all      0.16      0.03      0.97      0.00      0.00     98.84
22:51:20        all      0.22      0.01      0.90      0.00      0.00     98.87
22:51:21        all      0.21      0.01      0.92      0.00      0.00     98.86
22:51:22        all      0.25      0.02      0.99      0.00      0.00     98.74
22:51:23        all     37.12      0.01      5.33      0.00      0.00     57.55
22:51:24        all     20.06      0.00      1.56      0.00      0.00     78.38
22:51:25        all      6.36      0.01      1.32      0.00      0.00     92.32
22:51:26        all      7.15      0.00      0.89      0.00      0.00     91.96
22:51:27        all      7.20      0.01      0.92      0.00      0.00     91.87
22:51:28        all      8.07      0.01      0.92      0.00      0.00     91.00
22:51:29        all      7.42      0.01      0.98      0.00      0.00     91.59
22:51:30        all      8.77      0.01      0.88      0.00      0.00     90.34
22:51:31        all      3.50      0.01      0.88      0.00      0.00     95.61
22:51:32        all      0.20      0.01      0.92      0.00      0.00     98.87
22:51:33        all      0.68      0.03      1.85      0.00      0.00     97.44
22:51:34        all      0.16      0.02      0.95      0.00      0.00     98.87
22:51:35        all      0.20      0.01      0.91      0.00      0.00     98.88
22:51:36        all      0.20      0.01      0.92      0.00      0.00     98.87
22:51:37        all      0.18      0.02      0.90      0.00      0.00     98.90
22:51:38        all      0.18      0.01      0.94      0.00      0.00     98.87
22:51:39        all      0.17      0.02      0.94      0.00      0.00     98.87
22:51:40        all     35.92      0.03      3.66      0.00      0.00     60.39
22:51:41        all     32.73      0.00      1.59      0.00      0.00     65.68
22:51:42        all      2.90      0.02      1.52      0.00      0.00     95.57
22:51:43        all      9.68      0.00      1.98      0.00      0.00     88.33
22:51:44        all      8.16      0.02      0.94      0.00      0.00     90.88
22:51:45        all      8.67      0.01      0.97      0.00      0.00     90.35
22:51:46        all      8.90      0.02      0.91      0.00      0.00     90.17
22:51:47        all      8.84      0.01      0.95      0.00      0.00     90.21
22:51:48        all      9.26      0.00      1.02      0.00      0.00     89.72
22:51:49        all      0.19      0.00      0.92      0.00      0.00     98.89
22:51:50        all      0.24      0.02      0.91      0.00      0.00     98.83
22:51:51        all      0.20      0.00      0.90      0.00      0.00     98.90
22:51:52        all      0.26      0.02      0.86      0.00      0.00     98.86
22:51:53        all      0.61      0.01      1.92      0.00      0.00     97.46
22:51:54        all      0.25      0.03      0.88      0.00      0.00     98.84
22:51:55        all      0.22      0.00      0.92      0.00      0.00     98.86
22:51:56        all      5.76      0.02      1.09      0.00      0.00     93.13
22:51:57        all     49.31      0.02      3.96      0.00      0.00     46.71
22:51:58        all     10.92      0.02      2.24      0.05      0.00     86.76
22:51:59        all      6.55      0.01      1.24      0.03      0.00     92.17
22:52:00        all      6.94      0.01      0.94      0.00      0.00     92.11
22:52:01        all      8.10      0.01      1.11      0.00      0.00     90.78
22:52:02        all      7.53      0.01      0.95      0.00      0.00     91.50
22:52:03        all      9.02      0.02      1.74      0.00      0.00     89.21
22:52:04        all      7.96      0.01      0.94      0.00      0.00     91.09
22:52:05        all      0.61      0.02      0.94      0.00      0.00     98.43
22:52:06        all      0.23      0.02      0.90      0.00      0.00     98.85
22:52:07        all      0.19      0.01      0.92      0.00      0.00     98.88
22:52:08        all      0.25      0.02      0.90      0.00      0.00     98.83
22:52:09        all      0.21      0.02      0.92      0.00      0.00     98.85
22:52:10        all      0.26      0.02      0.93      0.00      0.00     98.79
22:52:11        all      0.21      0.01      0.91      0.00      0.00     98.87
22:52:12        all      0.19      0.03      0.94      0.00      0.00     98.84
22:52:13        all     36.63      0.00      5.35      0.00      0.00     58.02
22:52:14        all     23.99      0.02      1.85      0.00      0.00     74.14
22:52:15        all      3.21      0.00      1.26      0.00      0.00     95.53
22:52:16        all      7.35      0.01      1.03      0.00      0.00     91.61
22:52:17        all      8.79      0.01      0.94      0.00      0.00     90.26
22:52:18        all      7.43      0.01      0.97      0.00      0.00     91.59
22:52:19        all      7.79      0.00      0.95      0.00      0.00     91.26
22:52:20        all      9.02      0.02      0.96      0.00      0.00     90.00
22:52:21        all      5.51      0.02      0.91      0.00      0.00     93.56
22:52:22        all      0.20      0.01      0.91      0.00      0.00     98.88
22:52:23        all      0.67      0.02      1.96      0.00      0.00     97.35
22:52:24        all      0.22      0.02      0.91      0.00      0.00     98.85
22:52:25        all      0.17      0.02      0.95      0.00      0.00     98.86
22:52:26        all      0.19      0.01      0.93      0.00      0.00     98.87
22:52:27        all      0.18      0.02      0.94      0.00      0.00     98.86
22:52:28        all      0.16      0.03      0.97      0.00      0.00     98.84
22:52:29        all     12.90      0.01      3.58      0.00      0.00     83.51
22:52:30        all     51.64      0.01      2.07      0.00      0.00     46.27
22:52:31        all      9.51      0.00      1.46      0.00      0.00     89.03
22:52:32        all      5.80      0.01      1.01      0.00      0.00     93.18
22:52:33        all      9.02      0.00      1.72      0.00      0.00     89.26
22:52:34        all      8.03      0.01      1.16      0.00      0.00     90.80
22:52:35        all      8.86      0.00      0.95      0.01      0.00     90.18
22:52:36        all      7.83      0.00      0.98      0.00      0.00     91.19
22:52:37        all      8.99      0.00      1.06      0.00      0.00     89.95
22:52:38        all      1.77      0.02      0.96      0.00      0.00     97.24
22:52:39        all      0.20      0.00      0.94      0.00      0.00     98.86
22:52:40        all      0.24      0.01      0.88      0.00      0.00     98.87
22:52:41        all      0.19      0.00      0.92      0.00      0.00     98.89
22:52:42        all      0.18      0.01      0.97      0.00      0.00     98.84
22:52:43        all      0.53      0.02      1.60      0.00      0.00     97.85
22:52:44        all      0.25      0.01      1.22      0.00      0.00     98.52
22:52:45        all      0.25      0.01      0.87      0.00      0.00     98.87
22:52:46        all      0.66      0.02      0.91      0.00      0.00     98.42
22:52:47        all     49.31      0.03      3.71      0.00      0.00     46.94
22:52:48        all     17.51      0.01      1.26      0.00      0.00     81.23
22:52:49        all      4.91      0.01      1.01      0.00      0.00     94.07
22:52:50        all      7.35      0.01      1.21      0.00      0.00     91.43
22:52:51        all      9.01      0.01      1.01      0.01      0.00     89.96
22:52:52        all      6.24      0.01      1.06      0.00      0.00     92.68
22:52:53        all      8.40      0.00      1.62      0.00      0.00     89.99
22:52:54        all      8.45      0.03      1.25      0.00      0.00     90.27
22:52:55        all      5.18      0.01      0.97      0.00      0.00     93.84
22:52:56        all      0.17      0.01      0.93      0.00      0.00     98.89
22:52:57        all      0.19      0.00      0.94      0.00      0.00     98.87
22:52:58        all      0.51      0.01      1.34      0.02      0.00     98.12
22:52:59        all      0.36      0.00      1.20      0.02      0.00     98.42
22:53:00        all      0.28      0.01      0.86      0.00      0.00     98.85
22:53:01        all      0.21      0.01      0.91      0.00      0.00     98.87
22:53:02        all     26.28      0.00      4.00      0.00      0.00     69.72
22:53:03        all     35.57      0.02      2.68      0.00      0.00     61.73
22:53:04        all      1.37      0.01      1.37      0.02      0.00     97.22
22:53:05        all      7.50      0.02      1.25      0.02      0.00     91.21
22:53:06        all      7.27      0.03      0.94      0.00      0.00     91.76
22:53:07        all      8.18      0.02      0.92      0.00      0.00     90.88
22:53:08        all      8.47      0.02      0.88      0.00      0.00     90.63
22:53:09        all      8.07      0.02      0.96      0.00      0.00     90.95
22:53:10        all      7.03      0.01      0.97      0.00      0.00     91.98
22:53:11        all      0.20      0.01      0.92      0.00      0.00     98.87
22:53:12        all      0.22      0.02      0.89      0.00      0.00     98.87
22:53:13        all      0.51      0.01      1.47      0.00      0.00     98.01
22:53:14        all      0.34      0.01      1.37      0.00      0.00     98.28
22:53:15        all      0.24      0.02      0.90      0.00      0.00     98.84
22:53:16        all      0.23      0.02      0.90      0.00      0.00     98.85
22:53:17        all      0.25      0.02      0.90      0.00      0.00     98.83
22:53:18        all      0.22      0.02      0.92      0.00      0.00     98.84
22:53:19        all     38.43      0.02      4.28      0.00      0.00     57.27
22:53:20        all     21.65      0.01      1.64      0.00      0.00     76.70
22:53:21        all      4.51      0.01      1.24      0.00      0.00     94.24
22:53:22        all      7.18      0.00      0.93      0.00      0.00     91.89
22:53:23        all      8.50      0.02      1.36      0.00      0.00     90.12
22:53:24        all      8.17      0.01      1.30      0.00      0.00     90.52
22:53:25        all      8.35      0.01      0.96      0.00      0.00     90.68
22:53:26        all      8.35      0.00      0.96      0.00      0.00     90.69
22:53:27        all      2.44      0.02      0.88      0.00      0.00     96.66
22:53:28        all      0.17      0.02      0.93      0.00      0.00     98.88
22:53:29        all      0.19      0.02      0.93      0.00      0.00     98.86
22:53:30        all      0.18      0.02      0.95      0.00      0.00     98.85
22:53:31        all      0.16      0.00      0.93      0.00      0.00     98.91
22:53:32        all      0.26      0.02      0.90      0.00      0.00     98.82
22:53:33        all      0.28      0.01      1.24      0.00      0.00     98.47
22:53:34        all      1.51      0.02      1.65      0.00      0.00     96.81
22:53:35        all     48.72      0.00      3.76      0.00      0.00     47.53
22:53:36        all     20.40      0.01      1.49      0.00      0.00     78.09
22:53:37        all      2.45      0.01      2.47      0.00      0.00     95.06
22:53:38        all      7.14      0.01      1.74      0.00      0.00     91.11
22:53:39        all      7.43      0.01      1.22      0.00      0.00     91.34
22:53:40        all      8.76      0.01      0.94      0.00      0.00     90.29
22:53:41        all      8.05      0.00      1.04      0.00      0.00     90.91
22:53:42        all      8.29      0.01      0.95      0.00      0.00     90.75
22:53:43        all      7.03      0.02      1.26      0.00      0.00     91.68
22:53:44        all      0.50      0.01      1.62      0.00      0.00     97.87
22:53:45        all      0.20      0.02      0.91      0.00      0.00     98.87
22:53:46        all      0.19      0.02      0.96      0.00      0.00     98.83
22:53:47        all      0.20      0.03      0.95      0.00      0.00     98.82
22:53:48        all      0.23      0.02      0.86      0.00      0.00     98.89
22:53:49        all      0.19      0.01      0.95      0.00      0.00     98.85
22:53:50        all      0.15      0.01      0.96      0.00      0.00     98.88
22:53:51        all      0.95      0.01      0.91      0.00      0.00     98.13
22:53:52        all     49.19      0.01      3.90      0.00      0.00     46.90
22:53:53        all     17.70      0.01      1.88      0.00      0.00     80.40
22:53:54        all      3.97      0.01      2.03      0.00      0.00     93.98
22:53:55        all      7.93      0.02      0.96      0.00      0.00     91.09
22:53:56        all      7.60      0.01      1.03      0.00      0.00     91.35
22:53:57        all      8.35      0.01      0.95      0.00      0.00     90.69
22:53:58        all      8.85      0.01      0.95      0.00      0.00     90.19
22:53:59        all      8.45      0.01      1.44      0.04      0.00     90.05
22:54:00        all      5.05      0.01      1.13      0.03      0.00     93.78
22:54:01        all      0.19      0.01      0.94      0.00      0.00     98.86
22:54:02        all      0.22      0.03      0.89      0.00      0.00     98.86
22:54:03        all      0.37      0.00      1.16      0.00      0.00     98.48
22:54:04        all      0.56      0.01      1.57      0.00      0.00     97.86
22:54:05        all      0.20      0.02      0.92      0.00      0.00     98.86
22:54:06        all      0.17      0.02      0.98      0.00      0.00     98.83
22:54:07        all      0.20      0.01      0.93      0.00      0.00     98.86
22:54:08        all     30.09      0.02      3.80      0.00      0.00     66.09
22:54:09        all     27.35      0.01      1.54      0.00      0.00     71.11
22:54:10        all      3.79      0.01      1.25      0.00      0.00     94.95
